nama_dosen,bidang,article_id,judul,authors,link_artikel,nama_jurnal,tahun,citation
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,XoXfffV-tXoC,Exploiting Content-Based Filtering for Publication Venue Recommendations,"SFC Haviana, S Mulyono, IMI Subroto, NS Sulaiman, A Yacob",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:XoXfffV-tXoC,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,kh2fBNsKQNwC,Klasifikasi Bidang Ilmu Publikasi Ilmiah Terindeks SINTA Menggunakan Metode Naïve Bayes,"K Nurnasikha, SFC Haviana, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:kh2fBNsKQNwC,"TRANSISTOR Elektro dan Informatika 5 (3), 147-154, 2023",2023,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,UHK10RUVsp4C,Ekstraksi Kepakaran Dosen Menggunakan Textrank Berbasis Data Publikasi Di Garuda Kemdikbud,"MN Gofinda, IMI Subroto, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:UHK10RUVsp4C,"TRANSISTOR Elektro dan Informatika 5 (1), 35-46, 2023",2023,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,lmc2jWPfTJgC,Sistem Rekomendasi pada Pembelajaran Mobile Menggunakan Metode Cosine Similarity dan Collaborative Filtering,"IMI Subroto, S Mulyono, R Firmansyah, M Qomaruddin, ENB Susila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:lmc2jWPfTJgC,"Jurnal Transistor Elektro dan Informatika (TRANSISTOR EI) 4 (1), 21-28, 2022",2022,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,nrtMV_XWKgEC,Analysis and measurement of scientific collaboration networks performance,"IMI Subroto, SFC Haviana, W Fatmawati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:nrtMV_XWKgEC,"Indonesian Journal of Electrical Engineering and Informatics (IJEEI) 8 (3 …, 2020",2020,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,Fu2w8maKXqMC,Winter exponential smoothing: sales forecasting on purnama jati souvenirs center,"F Adnan, P Damayanti, GW Fajarianto, AC Prihandoko",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:Fu2w8maKXqMC,"2018 5th international conference on electrical engineering, computer …, 2018",2018,4
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,bz8QjSJIRt4C,Identifikasi kematangan buah jeruk medan menggunakan K-nearest neighbor berbasis metrik RGB,"ASJ Putra, IMI Subroto, BSW Poetro",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:bz8QjSJIRt4C,"TRANSISTOR Elektro dan Informatika 5 (3), 155-160, 2023",2023,3
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,g3aElNc5_aQC,Sistem Seleksi Penerima Dana Bantuan Keluarga Kurang Mampu Menggunakan Metode ELECTRE,"MR Hakim, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:g3aElNc5_aQC,"TRANSISTOR Elektro dan Informatika 4 (1), 57-68, 2022",2022,3
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,fEOibwPWpKIC,A Prediction Method Of Rice Harvesting Using Artificial Neural Network,"F Anindyahadi, IMI Subroto, A Marwanto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:fEOibwPWpKIC,"Journal of Telematics and Informatics 8 (1), 27-36, 2020",2020,3
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,-_dYPAW6P2MC,Automatic irrigation system based on fuzzy logic,"Q Qirom, A Marwanto, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:-_dYPAW6P2MC,"Journal of Telematics and Informatics 7 (2), 80-85, 2019",2019,3
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,eq2jaN3J8jMC,Indonesian articles recommender system using n-gram and Tanimoto coefficient,"S Supriyanto, IMI Subroto, M Khosyiin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:eq2jaN3J8jMC,"Journal of Telematics and Informatics (JTI) 6 (1), 15-20, 2018",2018,3
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,0izLItjtcgwC,Advanced Recycling Technologies in Urban Smart Waste Management,"T Sutikno, D Stiawan, IMI Subroto, L Handayani",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:0izLItjtcgwC,"High-tech and Innovative Series 1, 35-42, 2024",2024,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,9pM33mqn1YgC,Technologies in Urban Smart Waste Management,"T Sutikno, IMI Subroto, D Stiawan, L Handayani",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:9pM33mqn1YgC,"High-tech and Innovative Series 1, 27-34, 2024",2024,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,Ug5p-4gJ2f0C,"Classification of Ischemic, Infectious, and Normal Diabetic Foot Ulcers Based on the EfficientNet Model","S Mulyono, NAC Sadyah, IMI Subroto, SFC Haviana, BSW Poetro, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:Ug5p-4gJ2f0C,"2023 10th International Conference on Electrical Engineering, Computer …, 2023",2023,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,q3CdL3IzO_QC,Smart System Side Slip Tester Results Accuracy Improvement Using Exponential Filter,"A Marwanto, RM Firdaus, M Qomaruddin, DA Dewi, TB Kurniawan, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:q3CdL3IzO_QC,"Indonesian Journal of Electrical Engineering and Informatics (IJEEI) 11 (2 …, 2023",2023,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,i2xiXl-TujoC,Klasifikasi Kepakaran Reviewer Menggunakan Algoritma K-Nearest Neighbor (KNN),"IPN Fajarini, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:i2xiXl-TujoC,"Prosiding Seminar Riset Mahasiswa 1 (1), 272-280, 2022",2022,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,gsN89kCJA0AC,Sistem Monitor Barang Logistik dalam Ruang Gudang dengan Teknik Presence Detection menggunakan Bluetooth Beacon di Perusahaan Pengiriman Logistik,"AR Soleh, IMI Subroto, S Mulyono",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:gsN89kCJA0AC,"TRANSISTOR Elektro dan Informatika 4 (3), 152-161, 2022",2022,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,uWiczbcajpAC,Experimental Analysis of IPv6 Tunneling of Jumbo Frame Transmission using Mikrotik Routers,"A Marwanto, Y Hidayatullah, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:uWiczbcajpAC,"2021 8th International Conference on Electrical Engineering, Computer …, 2021",2021,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,AvfA0Oy_GE0C,Analysis of IPv6 jumbogram packages transmission using jumbo frame in mikrotik-based tunneling,"Y Hidayatullah, A Marwanto, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:AvfA0Oy_GE0C,"Indonesian Journal of Electrical Engineering and Computer Science 24 (1 …, 2021",2021,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,Z5m8FVwuT1cC,Prediksi Arah Datang Bola Menggunakan Kalman Filter Pada Robot Kiper Sepakbola,"D Daniyah, B Arifin, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:Z5m8FVwuT1cC,"Transmisi: Jurnal Ilmiah Teknik Elektro 22 (2), 56-61, 2020",2020,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,EkHepimYqZsC,Sistem Pendukung Keputusan Pemilihan Bus Pariwisata dengan Metode Nearest Neighbor Search (NNS),"Z Lutfi, IMI Subroto, D Kurniadi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:EkHepimYqZsC,"Prosiding Konstelasi Ilmiah Mahasiswa Unissula (KIMU) Klaster Engineering, 2020",2020,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,0KyAp5RtaNEC,Sentiment Analysis of Indonesian Figure using Support Vector Machine,"S Herwasto, IMI Subroto, B Assegaf",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:0KyAp5RtaNEC,"Journal of Telematics and Informatics 6 (3), 230-237, 2018",2018,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,tkaPQYYpVKoC,A position controller model on color-based object tracking using fuzzy logic,"BC Wibowo, IMI Subroto, B Arifin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:tkaPQYYpVKoC,"IOP Conference Series: Materials Science and Engineering 190 (1), 012003, 2017",2017,2
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,DUooU5lO8OsC,Chatbot for Digital Library Information System (Digilib) Using Retrieval-Augmented Generation (RAG),"H Nuaeni, IMI Subroto, G Ghufron",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:DUooU5lO8OsC,"Indonesian Journal of Industrial Intelligence 1 (1), 2025",2025,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,_axFR9aDTf0C,Klasifikasi Bidang Ilmu Pada Publikasi Terindeks GARUDA Kemdikbud Menggunakan Metode K-Nearest Neighbor (KNN),"F Saadah, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:_axFR9aDTf0C,"TRANSISTOR Elektro dan Informatika 5 (2), 95-101, 2023",2023,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,xtoqd-5pKcoC,Klasifikasi Kepakaran Reviewer Menggunakan Jaringan Syaraf Tiruan (Artificial Neural Network),"A Laeliyah, IMI Subroto, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:xtoqd-5pKcoC,"TRANSISTOR Elektro dan Informatika 5 (1), 7-13, 2023",2023,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,ILKRHgRFtOwC,Decision Support System using Weighting Similarity Model for Constructing Ground-Truth Dataset,"MM Amin, D Stiawan, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:ILKRHgRFtOwC,"2022 9th International Conference on Electrical Engineering, Computer …, 2022",2022,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,tuHXwOkdijsC,Identifikasi Daging Ayam Segar Dengan Algoritma Jaringan Syaraf Tiruan Berbasis Hue Saturation Value (HSV),"NCA Cahyo, IMI Subroto, M Taufik",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:tuHXwOkdijsC,"TRANSISTOR Elektro dan Informatika 4 (2), 91-98, 2022",2022,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,kuK5TVdYjLIC,Sistem Pendukung Keputusan berdasarkan Prediksi Penjualan Ayam Broiler Menggunakan Metode Double Exponential Smoothing,"AS Hidayatullah, IMI Subroto, A Riansyah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:kuK5TVdYjLIC,"TRANSISTOR Elektro dan Informatika 4 (2), 99-108, 2022",2022,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,BwyfMAYsbu0C,Estimation Of Software Size Using Function Point Analysis On Inventory Information Systems,"A Anou, IMI Subroto, A Marwanto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:BwyfMAYsbu0C,"Journal of Telematics and Informatics 9 (2), 58-67, 2021",2021,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,umqufdRvDiIC,HUMAN WEIGHT MEASUREMENT PREDICTION WITH VISUAL IMAGES WITH ARTIFICIAL NEURAL NETWORK ALGORITHM,"A Basit, IMI Subroto, SAD Prasetyowati",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:umqufdRvDiIC,"Journal of Telematics and Informatics 8 (1), 1-8, 2020",2020,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,uLbwQdceFCQC,Forward and Inverse Kinematic on Wheeled Soccer Robot,"SAD Prasetyowati, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:uLbwQdceFCQC,"Journal of Telematics and Informatics 6 (4), 258-268, 2018",2018,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,9vf0nzSNQJEC,Cosine similarity measurement for indonesian publication recom-mender system,"D Darso, IMI Subroto, PSA Dwi",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:9vf0nzSNQJEC,"Journal of Telematics and Informatics 5 (2), 56-61, 2017",2017,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,p__nRnzSRKYC,Simulasi Pengaruh Transaksi Antar Entitas dalam Laporan Keuangan Pemerintah Pusat,I Subroto,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:p__nRnzSRKYC,"Info Artha 5 (1), 1-16, 2017",2017,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,hkOj_22Ku90C,Sistem Informasi Penghubung Pembelajaran Santri di Pondok Pesantren Al Iman Muntilan,"AM Laili, M Mustafa, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:hkOj_22Ku90C,"TRANSISTOR Elektro dan Informatika 2 (2), 143-153, 2017",2017,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,JoZmwDi-zQgC,Penerapan Standar Metadata Dublin Core (DC) dan Open Archive Initiatif (OAI) di Fakultas Teknologi Industri UNISSULA,"ANFI Pertiwi, IMI Subroto, B Assegaf",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:JoZmwDi-zQgC,"TRANSISTOR Elektro dan Informatika 2 (1), 21-30, 2017",2017,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,eMMeJKvmdy0C,Diagnosa Awal Penyakit Telinga Hidung Tenggorokan (THT) Menggunakan Pendekatan Cosine Similarity,"FA Dewoputro, IMI Subroto, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:eMMeJKvmdy0C,"TRANSISTOR Elektro dan Informatika 1 (1), 73-82, 2016",2016,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,bnK-pcrLprsC,Design of Computer Based Signal Generator,"AH Aburawis, IMI Subroto, M Qomaruddin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:bnK-pcrLprsC,"Journal of Telematics and Informatics 4 (1), 24-31, 2015",2015,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,u-x6o8ySG0sC,Plagiarism detection on the student assignment from internet using words n-grams fingerprints,"IMI Subroto, A Selamatz",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:u-x6o8ySG0sC,"Postgraduate Annual Research Seminar, 2008",2008,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,wbdj-CoPYUoC,Case-based Retrieval On Question Items Generation,IM Subroto,https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:wbdj-CoPYUoC,"Universiti Teknologi Malaysia, 2007",2007,1
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,IUKN3-7HHlwC,Obstacle Detection in Coastal Areas for Autonomous Ships using Faster R-CNN,"IMI Subroto, NF Nabila",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:IUKN3-7HHlwC,"IOP Conference Series: Earth and Environmental Science 1543 (1), 012033, 2025",2025,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,IRz6iEL74y4C,Implementasi dan Pelatihan Penggunaan Sistem Informasi Persediaan Obat Berbasis Web pada Apotek Sekawan Semarang: Deployment and Training on the Utilization of a Web-Based …,"N Khoiriyah, IMI Subroto, E Nurhidayah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:IRz6iEL74y4C,"PengabdianMu: Jurnal Ilmiah Pengabdian kepada Masyarakat 10 (5), 1278-1284, 2025",2025,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,WJVC3Jt7v1AC,Leveraging Grobid For Bibliographic Metadata Extraction In The Impact Factor Assessment Of National Journals,"AA Afrizal, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:WJVC3Jt7v1AC,"Indonesian Journal of Industrial Intelligence 1 (1), 2025",2025,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,sNmaIFBj_lkC,Indonesian Sign Language (BISINDO) Alphabet Detection Model Using Long Short Term Memory Algorithm,"LS Prayoga, IMI Subroto",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:sNmaIFBj_lkC,"Indonesian Journal of Industrial Intelligence 1 (1), 2025",2025,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,XvxMoLDsR5gC,Identification of the Role of Universities in Sustainable Development Goals (SDGs) Based on GARUDA Indexed Publications Using BERT,"IMI Subroto, M Reptiana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:XvxMoLDsR5gC,"2024 11th International Conference on Electrical Engineering, Computer …, 2024",2024,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,a9-T7VOCCH8C,An Intrusion Detection System of Rough Set Theory Classification: Kyoto 2006+ Dataset,"NS Sulaiman, NNM Hashim, A Yacob, NS Aziz, A Nasir, S Mulyono, ...",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:a9-T7VOCCH8C,"2024 11th International Conference on Electrical Engineering, Computer …, 2024",2024,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,HtEfBTGE9r8C,Genetic Algorithm To Optimize The Shortest Route for Indomaret Goods Suppliers,"IP Hardjana, IMI Subroto, S Alifah",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:HtEfBTGE9r8C,"Journal of Telematics and Informatics 12 (1), 2024",2024,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,NXb4pA-qfm4C,Large Language Model and Retrieval-Augmented Generation Model for Indonesian Publication,"D Milasanti, IMI Subroto, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:NXb4pA-qfm4C,"Journal of Telematics and Informatics 12 (1), 2024",2024,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,PoWvk5oyLR8C,Diversifikasi Metode Pemasaran Produk Dengan Pengembangan Toko Online Pada UMKM Galgil Indonesia,"SFC Haviana, IMI Subroto, YA Wicaksono",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:PoWvk5oyLR8C,"Aksiologiya: Jurnal Pengabdian Kepada Masyarakat 7 (2), 2023",2023,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,WZBGuue-350C,Clustering of Heterogen Discussion Group Using K-Medians Clustering Equal Distribution for Increasing Knowledge Skill in Vocational High School,"F Feriawan, IMI Subroto, M Qomaruddin",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:WZBGuue-350C,"Journal of Telematics and Informatics 11 (1), 2023",2023,
"Imam Much Ibnu Subroto, ST., M.Sc., Ph.D.",Teknik Informatika,0N-VGjzr574C,Identifikasi Bidang Kepakaran Program Studi Informatika Berdasarkan Rekam Jejak Publikasi di Indonesia menggunakan Rake,"AN Fadhilah, IMI Subroto, SFC Haviana",https://scholar.google.com/citations?view_op=view_citation&hl=id&user=eo5Qe8IAAAAJ&pagesize=100&citation_for_view=eo5Qe8IAAAAJ:0N-VGjzr574C,"TRANSISTOR Elektro dan Informatika 5 (2), 77-88, 2023",2023,
